================ Training Loss (Thu Nov 29 12:08:37 2018) ================
(epoch: 0, iters: 14600, time: 0.728, data: 0.341) G_CE: 2.817, G_entr: 3.914, G_entr_hint: 1.821, G_L1_max: 1.734, G_L1_mean: 1.547, G_L1_reg: 1.393, G_fake_real: 0.601, G_fake_hint: 0.294, G_real_hint: 0.498, 0: 0.000, 
(epoch: 0, iters: 14800, time: 0.745, data: 0.352) G_CE: 2.816, G_entr: 3.898, G_entr_hint: 1.823, G_L1_max: 1.732, G_L1_mean: 1.545, G_L1_reg: 1.391, G_fake_real: 0.603, G_fake_hint: 0.296, G_real_hint: 0.498, 0: 0.000, 
(epoch: 0, iters: 15000, time: 0.730, data: 0.327) G_CE: 2.813, G_entr: 3.883, G_entr_hint: 1.824, G_L1_max: 1.729, G_L1_mean: 1.542, G_L1_reg: 1.386, G_fake_real: 0.601, G_fake_hint: 0.296, G_real_hint: 0.496, 0: 0.000, 
(epoch: 0, iters: 15200, time: 0.580, data: 0.346) G_CE: 2.809, G_entr: 3.869, G_entr_hint: 1.820, G_L1_max: 1.729, G_L1_mean: 1.539, G_L1_reg: 1.382, G_fake_real: 0.604, G_fake_hint: 0.299, G_real_hint: 0.499, 0: 0.000, 
(epoch: 0, iters: 15400, time: 0.758, data: 0.310) G_CE: 2.809, G_entr: 3.854, G_entr_hint: 1.818, G_L1_max: 1.731, G_L1_mean: 1.540, G_L1_reg: 1.383, G_fake_real: 0.604, G_fake_hint: 0.298, G_real_hint: 0.499, 0: 0.000, 
(epoch: 0, iters: 15600, time: 0.711, data: 0.356) G_CE: 2.814, G_entr: 3.841, G_entr_hint: 1.822, G_L1_max: 1.734, G_L1_mean: 1.545, G_L1_reg: 1.387, G_fake_real: 0.606, G_fake_hint: 0.299, G_real_hint: 0.500, 0: 0.000, 
(epoch: 0, iters: 15800, time: 0.711, data: 0.342) G_CE: 2.813, G_entr: 3.828, G_entr_hint: 1.819, G_L1_max: 1.732, G_L1_mean: 1.543, G_L1_reg: 1.386, G_fake_real: 0.604, G_fake_hint: 0.298, G_real_hint: 0.499, 0: 0.000, 
(epoch: 0, iters: 16000, time: 0.738, data: 0.380) G_CE: 2.812, G_entr: 3.816, G_entr_hint: 1.819, G_L1_max: 1.730, G_L1_mean: 1.542, G_L1_reg: 1.386, G_fake_real: 0.603, G_fake_hint: 0.297, G_real_hint: 0.498, 0: 0.000, 
(epoch: 0, iters: 16200, time: 0.737, data: 0.351) G_CE: 2.817, G_entr: 3.804, G_entr_hint: 1.818, G_L1_max: 1.736, G_L1_mean: 1.545, G_L1_reg: 1.390, G_fake_real: 0.602, G_fake_hint: 0.297, G_real_hint: 0.497, 0: 0.000, 
(epoch: 0, iters: 16400, time: 0.707, data: 0.328) G_CE: 2.817, G_entr: 3.791, G_entr_hint: 1.816, G_L1_max: 1.734, G_L1_mean: 1.544, G_L1_reg: 1.391, G_fake_real: 0.601, G_fake_hint: 0.296, G_real_hint: 0.496, 0: 0.000, 
(epoch: 0, iters: 16600, time: 0.739, data: 0.363) G_CE: 2.817, G_entr: 3.779, G_entr_hint: 1.816, G_L1_max: 1.734, G_L1_mean: 1.544, G_L1_reg: 1.391, G_fake_real: 0.602, G_fake_hint: 0.295, G_real_hint: 0.498, 0: 0.000, 
(epoch: 0, iters: 16800, time: 0.690, data: 0.338) G_CE: 2.813, G_entr: 3.765, G_entr_hint: 1.813, G_L1_max: 1.731, G_L1_mean: 1.540, G_L1_reg: 1.388, G_fake_real: 0.601, G_fake_hint: 0.295, G_real_hint: 0.497, 0: 0.000, 
(epoch: 0, iters: 17000, time: 0.762, data: 0.346) G_CE: 2.823, G_entr: 3.754, G_entr_hint: 1.813, G_L1_max: 1.743, G_L1_mean: 1.548, G_L1_reg: 1.395, G_fake_real: 0.605, G_fake_hint: 0.298, G_real_hint: 0.498, 0: 0.000, 
(epoch: 0, iters: 17200, time: 0.717, data: 0.330) G_CE: 2.824, G_entr: 3.743, G_entr_hint: 1.811, G_L1_max: 1.747, G_L1_mean: 1.552, G_L1_reg: 1.399, G_fake_real: 0.604, G_fake_hint: 0.298, G_real_hint: 0.498, 0: 0.000, 
(epoch: 0, iters: 17400, time: 0.730, data: 0.356) G_CE: 2.818, G_entr: 3.729, G_entr_hint: 1.806, G_L1_max: 1.741, G_L1_mean: 1.548, G_L1_reg: 1.394, G_fake_real: 0.602, G_fake_hint: 0.298, G_real_hint: 0.495, 0: 0.000, 
(epoch: 0, iters: 17600, time: 0.728, data: 0.362) G_CE: 2.817, G_entr: 3.715, G_entr_hint: 1.810, G_L1_max: 1.740, G_L1_mean: 1.550, G_L1_reg: 1.395, G_fake_real: 0.603, G_fake_hint: 0.298, G_real_hint: 0.496, 0: 0.000, 
(epoch: 0, iters: 17800, time: 0.716, data: 0.348) G_CE: 2.811, G_entr: 3.703, G_entr_hint: 1.811, G_L1_max: 1.732, G_L1_mean: 1.542, G_L1_reg: 1.388, G_fake_real: 0.600, G_fake_hint: 0.297, G_real_hint: 0.493, 0: 0.000, 
(epoch: 0, iters: 18000, time: 0.642, data: 0.402) G_CE: 2.812, G_entr: 3.691, G_entr_hint: 1.811, G_L1_max: 1.734, G_L1_mean: 1.543, G_L1_reg: 1.389, G_fake_real: 0.601, G_fake_hint: 0.297, G_real_hint: 0.495, 0: 0.000, 
(epoch: 0, iters: 18200, time: 0.783, data: 0.357) G_CE: 2.813, G_entr: 3.679, G_entr_hint: 1.811, G_L1_max: 1.739, G_L1_mean: 1.546, G_L1_reg: 1.391, G_fake_real: 0.604, G_fake_hint: 0.299, G_real_hint: 0.495, 0: 0.000, 
(epoch: 0, iters: 18400, time: 0.715, data: 0.461) G_CE: 2.814, G_entr: 3.668, G_entr_hint: 1.806, G_L1_max: 1.739, G_L1_mean: 1.546, G_L1_reg: 1.391, G_fake_real: 0.604, G_fake_hint: 0.299, G_real_hint: 0.496, 0: 0.000, 
(epoch: 0, iters: 18600, time: 0.744, data: 0.369) G_CE: 2.809, G_entr: 3.658, G_entr_hint: 1.805, G_L1_max: 1.732, G_L1_mean: 1.541, G_L1_reg: 1.386, G_fake_real: 0.603, G_fake_hint: 0.300, G_real_hint: 0.494, 0: 0.000, 
(epoch: 0, iters: 18800, time: 0.669, data: 0.344) G_CE: 2.810, G_entr: 3.650, G_entr_hint: 1.806, G_L1_max: 1.734, G_L1_mean: 1.541, G_L1_reg: 1.387, G_fake_real: 0.602, G_fake_hint: 0.299, G_real_hint: 0.494, 0: 0.000, 
